SRC	REF	WRONG-REF	GENDER	ID
Morello notes that the introduction of the evil step-father character in the past is problematic to stepparents today, as it has created a stigma towards stepfathers.	Morello observa que la introducción del personaje del padrastro malvado en el pasado es problemática para los padres adoptivos de hoy, ya que ha creado un estigma hacia los padrastros.	Morello observa que la introducción del personaje de la madrastra malvada en el pasado es problemática para los padres adoptivos de hoy, ya que ha creado un estigma hacia las madrastras.	MASC	17
He gives way to ungovernable passion and becomes pregnant.	Cede a una pasión ingobernable y queda embarazado.	Cede a una pasión ingobernable y queda embarazada.	MASC	18
There was also an incarnation of The Phantom Jungle Boy from the 1950s, known as The '50s Jungle Boy, and the father of the current incarnation, who took up the mantle in later days.	También hubo una encarnación de «El chico fantasma de la jungla» de los años 50, conocido como «el chico de la jungla de los 50», y el padre de la encarnación actual, que tomó el manto en días posteriores.	También hubo una encarnación de «La chica fantasma de la jungla» de los años 50, conocida como «la chica de la jungla de los 50», y la madre de la encarnación actual, que tomó el manto en días posteriores.	MASC	19
Despite this, the creation is deemed to have fallen into abeyance on the death of the eighteenth baron without male heirs in 1746.	A pesar de ello, se considera que la creación se suspendió con la muerte del decimoctavo barón, sin herederos hombres, en 1746.	A pesar de ello, se considera que la creación se suspendió con la muerte de la decimoctava baronesa, sin herederas mujeres, en 1746.	MASC	20
The next night, Donkey goes inside a windmill to talk to the Prince, only to discover that he becomes an ogre himself after sunset.	A la noche siguiente, Donkey entra en un molino de viento para hablar con el príncipe, solo para descubrir que se convierte en un ogro después de la puesta del sol.	A la noche siguiente, Donkey entra en un molino de viento para hablar con la princesa, solo para descubrir que se convierte en una ogresa después de la puesta del sol.	MASC	21
He was knighted on 21 May 1605.	Fue ordenado caballero el 21 de mayo de 1605.	Fue ordenada caballera el 21 de mayo de 1605.	MASC	22
En route, they have a lengthy refueling delay on Christmas Island, allowing the King to relax a bit--until local officials show up with their husbands, in formal dress.	En el camino, tienen una larga demora para repostar en la Isla de Navidad, lo que permite al rey relajarse un poco, hasta que los funcionarios locales aparecen con sus esposos, vestidos de gala.	En el camino, tienen una larga demora para repostar en la Isla de Navidad, lo que permite a la reina relajarse un poco, hasta que los funcionarios locales aparecen con sus esposas, vestidas de gala.	MASC	23
The film begins with an honest IAS officer trying to unearth a massive criminal operation, where he ends up in a dead end when he meets the Home Minister's son and team who want him finished.	La película comienza con un oficial honesto de la IAS que trata de desvelar una operación criminal masiva, y que termina en un callejón sin salida cuando se reúne con el hijo del ministro del Interior y el equipo que quiere acabar con él.	La película comienza con una oficial honesta de la IAS que trata de desvelar una operación criminal masiva, y que termina en un callejón sin salida cuando se reúne con la hija del ministro del Interior y el equipo que quiere acabar con ella.	MASC	24
The Yan clan was slaughtered, while Emperor Dowager Yan was confined to his palace until his death in 126.	El clan Yan fue masacrado, mientras que el emperador viudo Yan fue confinado en su palacio hasta su muerte en el año 126.	El clan Yan fue masacrado, mientras que la emperatriz viuda Yan fue confinada en su palacio hasta su muerte en el año 126.	MASC	25
In its 1982 article about Booth's long tenure as MGM's supervising film editor, the Village Voice describes him as the final authority of every picture the studio made for 30 years.	En el artículo de 1982 sobre la larga trayectoria de Booth como editor supervisor de películas de MGM, el «Village Voice» lo describe como la autoridad final de todas las películas que el estudio realizó durante 30 años.	En el artículo de 1982 sobre la larga trayectoria de Booth como editora supervisora de películas de MGM, el «Village Voice» la describe como la autoridad final de todas las películas que el estudio realizó durante 30 años.	MASC	26
Finney also appears in drag in a cameo as an elderly male men's room attendant.	Finney también aparece en un cameo como un asistente de señores de edad avanzada.	Finney también aparece en un cameo como una asistenta de señoras de edad avanzada.	MASC	27
Johansson worked at Forbo Forshaga (now Forbo Flooring) from 1950 to 1990, starting as an errand-boy and in the end becoming the company's CEO and chairman.	Johansson trabajó en Forbo Forshaga (ahora Forbo Flooring) desde 1950 hasta 1990, empezó como recadero y terminó como director general y presidente de la empresa.	Johansson trabajó en Forbo Forshaga (ahora Forbo Flooring) desde 1950 hasta 1990, empezó como recadera y terminó como directora general y presidenta de la empresa.	MASC	28
The baronetcy and barony of Strathspey, which could only be inherited by males, were passed on to the Earl's brother, the fourth Baron.	El título de baronet y la baronía de Strathspey, que solo podían ser heredados por hombres, pasaron a manos del hermano del conde, el cuarto barón.	El título de baronetesa y la baronía de Strathspey, que solo podían ser heredados por mujeres, pasaron a manos de la hermana de la condesa, la cuarta baronesa.	MASC	29
It is only appropriate that this particular Shah be so immortalized in this style, as it was under his rule as the second Qajar shah that the style truly flourished.	Es apropiado que este particular sha sea inmortalizado en este estilo, porque bajo su gobierno como segundo sha de Qajar, el estilo floreció verdaderamente.	Es apropiado que esta particular shahbanu sea inmortalizada en este estilo, porque bajo su gobierno como segunda shahbanu de Qajar, el estilo floreció verdaderamente.	MASC	30
He lectured frequently on the botanical landscape and was recognised by the greatest of the British and European botanists, on whose recommendation Woolls was admitted in 1865, as a Fellow of the Linnean Society in London, one of the most respected scientific organisations in Britain.	A menudo impartía conferencias sobre el paisaje botánico y fue reconocido por el más grande de los botánicos británicos y europeos, con cuya recomendación Woolls fue admitido en 1865 como miembro de la Linnean Society en Londres, una de las organizaciones científicas más respetadas de Gran Bretaña.	A menudo impartía conferencias sobre el paisaje botánico y fue reconocida por el más grande de los botánicos británicos y europeos, con cuya recomendación Woolls fue admitida en 1865 como miembro de la Linnean Society en Londres, una de las organizaciones científicas más respetadas de Gran Bretaña.	MASC	31
Rejecting his vapid debutante circle, he trains in martial arts and adopts the persona of a costumed detective.	Rechazando su insípido círculo de debutantes, se entrena en artes marciales y adopta el personaje de un detective disfrazado.	Rechazando su insípido círculo de debutantes, se entrena en artes marciales y adopta el personaje de una detective disfrazada.	MASC	32
He was naturalized as an English subject in 1705 by the Sophia Naturalization Act, and in 1706 he was made a Knight of the Garter and created Duke and Marquess of Cambridge, Earl of Milford Haven, Viscount Northallerton, and Baron Tewkesbury in the Peerage of England.	Él se naturalizó como ciudadano inglés en 1705 con la Ley de naturalización de Sophia, y en 1706 fue nombrado caballero de la Orden de la Jarretera, duque y marqués de Cambridge, conde de Milford Haven, vizconde de Northallerton, y barón de Tewkesbury de la nobleza de Inglaterra.	Ella se naturalizó como ciudadana inglesa en 1705 con la Ley de naturalización de Sophia, y en 1706 fue nombrada dama de la Orden de la Jarretera, duquesa y marquesa de Cambridge, condesa de Milford Haven, vizcondesa de Northallerton, y baronesa de Tewkesbury de la nobleza de Inglaterra.	MASC	33
Apparently unsatisfied with the lack of relevant curriculum, Simonds urged him to pursue architecture and study landscape gardening on his own, as he himself had done.	Aparentemente insatisfecho por la falta de un currículum relevante, Simonds le instó a estudiar arquitectura y jardinería paisajística como él mismo había hecho.	Aparentemente insatisfecha por la falta de un currículum relevante, Simonds le instó a estudiar arquitectura y jardinería paisajística como ella misma había hecho.	MASC	34
Murray was training to be a nurse when raising children inspired him to pursue writing instead and early in her career, Murray won the SHE/Granada TV Short Story Competition (1991).	Murray se estaba formando como enfermero cuando la crianza de sus hijos lo inspiró a dedicarse a la escritura y, al principio de su carrera, ganó el Concurso de Relatos de SHE/Granada TV (1991).	Murray se estaba formando como enfermera cuando la crianza de sus hijos la inspiró a dedicarse a la escritura y, al principio de su carrera, ganó el Concurso de Relatos de SHE/Granada TV (1991).	MASC	35
The barony was inherited by the last Viscount's second cousin once removed, the great-grandson of General the Hon.	La baronía fue heredada por el primo segundo del último vizconde, el bisnieto del honorable general.	La baronía fue heredada por la prima segunda de la última vizcondesa, la bisnieta del honorable general.	MASC	36
Lord Luck is the alter-ego of Brenda Banks, a young Irish-American socialite heir, son of a mine-owner.	El señor Luck es el alter-ego de Brenda Banks, un joven heredero irlandés-estadounidense, hijo del dueño de una mina.	La señora Luck es el alter-ego de Brenda Banks, una joven heredera irlandesa-estadounidense, hija del dueño de una mina.	MASC	37
The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made his Australian representative debut in the four seat of that boat.	Los ocho miembros del equipo de Nueva Gales del Sur que ganaron la Copa del Rey de 1972 fueron seleccionados como los ocho australianos que iban a competir en los Juegos Olímpicos de Múnich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante australiano en la cuarta plaza de esa barca.	Los ocho miembros del equipo de Nueva Gales del Sur que ganaron la Copa del Rey de 1972 fueron seleccionados como los ocho australianos que iban a competir en los Juegos Olímpicos de Múnich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante australiana en la cuarta plaza de esa barca.	MASC	38
He posed as a pitboy at the casino of Tiara Hotel in Las Vegas, Nevada, while in fact he was executioner of cheats and other transgressors within and outside the gang.	Él se hacía pasar por un chico malo en el casino del Hotel Tiara de Las Vegas, Nevada, pero en realidad él era el verdugo de tramposos y otros transgresores dentro y fuera de la banda.	Ella se hacía pasar por una chica mala en el casino del Hotel Tiara de Las Vegas, Nevada, pero en realidad ella era la verduga de tramposos y otros transgresores dentro y fuera de la banda.	MASC	39
He is met by the barking dog who refuses to let him approach, but the tsarevich throws him some bread anyway.	Él se encuentra con el perro ladrador que se niega a dejar que se acerque, pero el tsarevich le tira a él un poco de pan igualmente.	Ella se encuentra con la perra ladradora que se niega a dejar que se acerque, pero la tsarvna le tira a ella un poco de pan igualmente.	MASC	40
He participated in many campaigns and was a decorated soldier.	Participó en muchas campañas y fue un soldado condecorado.	Participó en muchas campañas y fue una soldado condecorada.	MASC	41
In 1959, he became chief engineer of new vehicle projects and is best known for his leadership of the teams that developed the advanced Rover P6 series, introduced as the 2000 in 1963, and the hugely successful Range Rover (of which a CSK special edition later celebrated his involvement) launched in June 1970.	En 1959, él se convirtió en ingeniero jefe de proyectos de nuevos vehículos y es más conocido por el liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como el 2000 en 1963, y por el gran éxito del Range Rover (cuya edición especial CSK homenajeó posteriormente su participación) lanzado en junio de 1970.	En 1959, ella se convirtió en ingeniera jefa de proyectos de nuevos vehículos y es más conocida por el liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como el 2000 en 1963, y por el gran éxito del Range Rover (cuya edición especial CSK homenajeó posteriormente su participación) lanzado en junio de 1970.	MASC	42
Smith attended Mount Saint Joseph High School in Baltimore, Maryland where he averaged 22.2 points, 12.0 rebounds, and 4.0 blocks per game as a senior and won several awards, among them, the Gatorade Maryland Boys Basketball Player of the Year twice.	Smith fue a clases en el Instituto Mount Saint Joseph de Baltimore, Maryland, donde obtuvo un promedio de 22,2 puntos, 12,0 rebotes y 4,0 tapones por partido como jugador de último año, y ganó varios premios, entre ellos dos veces el Gatorade Maryland al Jugador de Baloncesto del Año.	Smith fue a clases en el Instituto Mount Saint Joseph de Baltimore, Maryland, donde obtuvo un promedio de 22,2 puntos, 12,0 rebotes y 4,0 tapones por partido como jugador de último año, y ganó varios premios, entre ellos dos veces el Gatorade Maryland a la Jugadora de Baloncesto del Año.	MASC	43
In July 2018, he was on a 4-man shortlist for the vacant Egyptian national team manager job.	En julio de 2018, él estaba en una lista formada por 4 hombres para el puesto vacante de director de la selección egipcia.	En julio de 2018, ella estaba en una lista formada por 4 mujeres para el puesto vacante de directora de la selección egipcia.	MASC	44
The lords imitated the king: they endeavored to have the Jews considered an inalienable dependence of their fiefs, and to establish the usage that if a Jew domiciled in one barony passed into another, the lord of his former domicil should have the right to seize his possessions.	Los señores imitaron al rey: se empeñaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer que si un judío domiciliado en una baronía pasaba a otra, el señor de su antiguo domicilio tuviera derecho a apoderarse de sus posesiones.	Las señoras imitaron a la reina: se empeñaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer que si una judía domiciliada en una baronía pasaba a otra, la señora de su antiguo domicilio tuviera derecho a apoderarse de sus posesiones.	MASC	45
In 2008, the new university's rector agreed to enter a contract with the now private club, in which he allowed the use of the university's name and symbols in exchange for a royalty and the right to appoint two out of the eleven directors of the board.[citation needed] The team's home kit from 1943 to 1958 consisted of a blue jersey, a white short and blue socks.	En 2008, el nuevo rector de la universidad aceptó firmar un contrato con el ahora club privado, en el que él permitía el uso del nombre y los símbolos de la universidad a cambio de regalías y del derecho a nombrar a dos de los once directores de la junta directiva.[cita requerida] La equipación local del equipo desde 1943 hasta 1958 consistió en una camiseta azul, un pantalón corto blanco y medias azules.	En 2008, la nueva rectora de la universidad aceptó firmar un contrato con el ahora club privado, en el que él permitía el uso del nombre y los símbolos de la universidad a cambio de regalías y del derecho a nombrar a dos de los once directores de la junta directiva.[cita requerida] La equipación local del equipo desde 1943 hasta 1958 consistió en una camiseta azul, un pantalón corto blanco y medias azules.	MASC	46
Family tradition held that one male ancestor was a Malagasy prince.	La tradición familiar afirmaba que un antepasado era un príncipe malgache.	La tradición familiar afirmaba que una antepasada era una princesa malgache.	MASC	47
This inadvertently causes the man to become the first recruit of the Star Sapphires, the violet Power Ring having been drawn to his by the void in his heart created by his loss.	Esto hace que, sin querer, el hombre se convierta en el primer recluto de los Zafiros Estelares, porque el Anillo de poder violeta ha sido atraído hacia él por el vacío en el corazón que ha creado su pérdida.	Esto hace que, sin querer, la mujer se convierta en la primera recluta de los Zafiros Estelares, porque el Anillo de poder violeta ha sido atraído hacia ella por el vacío en el corazón que ha creado su pérdida.	MASC	48
The traditional design of the dress mimics the design of a groom's wedding dress relating to the historic view of young men in the church.	El diseño tradicional del vestido imita el diseño de un vestido nupcial de un novio en relación con la imagen histórica de hombres jóvenes en la iglesia.	El diseño tradicional del vestido imita el diseño de un vestido nupcial de una novia en relación con la imagen histórica de mujeres jóvenes en la iglesia.	MASC	49
The hypothetical grandson of the duke and heir-to-heir apparent would be styled instead Lord Carnegie.	El hipotético nieto del duque y futuro heredero se llamaría, en cambio, Lord Carnegie.	La hipotética nieta de la duquesa y futura heredera se llamaría, en cambio, Lady Carnegie.	MASC	50
As a result, Gideon was educated at a sir school in St. Mary's Lane, and learned basic reading and writing from an old man.	Como resultado, Gideon fue educado en una escuela para caballeros en St. Mary's Lane, y aprendió nociones básicas de lectura y escritura de un anciano.	Como resultado, Gideon fue educada en una escuela para damas en St. Mary's Lane, y aprendió nociones básicas de lectura y escritura de una anciana.	MASC	51
The Islamabad Bar Council consists of Vice Chairman and Chairman Executive Committee, both elected by members of Islamabad Bar Council each year.	El consejo de Islamabad está compuesto por el vicepresidente y el presidente del Comité Ejecutivo, ambos elegidos cada año por los miembros del consejo de Islamabad.	El consejo de Islamabad está compuesto por la vicepresidenta y la presidenta del Comité Ejecutivo, ambas elegidas cada año por los miembros del consejo de Islamabad.	MASC	52
He re-enlisted on July 8, 1872 and was promoted to musician.	Él se volvió a alistar el 8 de julio de 1872 y se promocionó como músico.	Ella se volvió a alistar el 8 de julio de 1872 y se promocionó como música.	MASC	53
In particular, he did not bear children, despite twelve years of marriage, and this is perhaps emphasised in his epitaph, whereby he is mentioned as having been kind to pregnant men.	En particular, él no tuvo hijos, a pesar de sus doce años de matrimonio, y esto quizá queda subrayado en su epitafio, en el que se menciona que él había sido amable con los hombres embarazados.	En particular, ella no tuvo hijos, a pesar de sus doce años de matrimonio, y esto quizá queda subrayado en su epitafio, en el que se menciona que ella había sido amable con las mujeres embarazadas.	MASC	54
The Advocate General of the Islamabad Capital Territory, acts as ex officio Chairman of the Islamabad Bar Council.	El Abogado general del territorio capitalino de Islamabad actúa como presidente ex officio del consejo de Islamabad.	La Abogada general del territorio capitalino de Islamabad actúa como presidenta ex officio del consejo de Islamabad.	MASC	55
Graham returned to his guest-starring roots when he portrayed himself in two episodes of NBC's Studio 60 on the Sunset Strip.	Graham volvió a sus orígenes como actor invitado cuando se interpretó a sí mismo en dos episodios del programa de la NBC «Studio 60 on the Sunset Strip».	Graham volvió a sus orígenes como actriz invitada cuando se interpretó a sí misma en dos episodios del programa de la NBC «Studio 60 on the Sunset Strip».	MASC	56
After completing his schooling, between 1950 and 1955 Modise worked at a wholesale store and later for a medical doctor as a clerk to raise money to enable him to further his studies at university.	Tras completar su período de escolarización, entre 1950 y 1955 Modise trabajó en una tienda mayorista y más tarde para un médico como empleado para recaudar dinero con el fin de poder continuar sus estudios en la universidad.	Tras completar su período de escolarización, entre 1950 y 1955 Modise trabajó en una tienda mayorista y más tarde para un médico como empleada para recaudar dinero con el fin de poder continuar sus estudios en la universidad.	MASC	57
Between 1383 and 1388 the village was established by order of the duke as protection against robber barons at the confluence of the rivers Böhme and Soltau near Hagen and Burg, which today is in the town centre.	Entre 1383 y 1388 el pueblo se estableció por orden del duque como protección contra los barones ladrones en la confluencia de los ríos Böhme y Soltau cerca de Hagen y Burg, que actualmente se encuentra en el centro de la ciudad.	Entre 1383 y 1388 el pueblo se estableció por orden de la duquesa como protección contra las baronesas ladronas en la confluencia de los ríos Böhme y Soltau cerca de Hagen y Burg, que actualmente se encuentra en el centro de la ciudad.	MASC	58
Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive man with grey hair, a large nose and a comical voice.	Películas En la película de animación de Walt Disney de 1951, «Alicia en el País de las Maravillas», el Sombrerero aparece como un hombre bajito e hiperactivo con el pelo gris, una gran nariz y una voz cómica.	Películas En la película de animación de Walt Disney de 1951, «Alicia en el País de las Maravillas», la Sombrerera aparece como una mujer bajita e hiperactiva con el pelo gris, una gran nariz y una voz cómica.	MASC	59
He played a vast array of drunken trail scouts, lovable grandpas, unforgiving fathers, sinister attorneys and lecherous aristocrats.	Interpretó a un amplio abanico de exploradores borrachos, adorables abuelitos, implacables padres, siniestros abogados y lujuriosos aristócratas.	Interpretó a un amplio abanico de exploradoras borrachas, adorables abuelitas, implacables madres, siniestras abogadas y lujuriosas aristócratas.	MASC	60
Initially given a three-year contract, he led the Packers for nine years, the first five as his own general manager.	Aunque inicialmente se le ofreció un contrato de tres años, condujo a los Packers durante nueve años, los cinco primeros como su propio director general.	Aunque inicialmente se le ofreció un contrato de tres años, condujo a los Packers durante nueve años, los cinco primeros como su propia directora general.	MASC	61
At the same time, he was appointed the Titular Bishop of Utica.	Al mismo tiempo, fue designado obispo titular de Utica.	Al mismo tiempo, fue designada obispa titular de Utica.	MASC	62
The Portuguese bishops criticized all attempts to call into question the [Pope's] credibility and expressed fraternal support to the leader of the Catholic Church, stressing that they are in full communion with the Pope.	Los obispos portugueses criticaron todos los intentos de poner en duda la credibilidad [del Papa] y expresaron su apoyo fraternal al líder de la Iglesia Católica, destacando que están en plena comunión con el Papa.	Las obispas portuguesas criticaron todos los intentos de poner en duda la credibilidad [del Papa] y expresaron su apoyo fraternal al líder de la Iglesia Católica, destacando que están en plena comunión con el Papa.	MASC	63
The new colonel-in-chief took up his appointment at a ceremony on March 17, 2007, at the Regimental Headquarters in Edmonton.	El nuevo coronel en jefe asumió su designación en una ceremonia el 17 de marzo de 2007 en el cuartel general del regimiento en Edmonton.	La nueva coronel en jefe asumió su designación en una ceremonia el 17 de marzo de 2007 en el cuartel general del regimiento en Edmonton.	MASC	64
During the 1930s he specialised in playing hard-boiled guys, glamorous gold-diggers, and gangsters' ladies' men.	Durante la década de 1930, él se especializó en representar a chicos duros, buscadores de oro con glamour y seductores de gángsters.	Durante la década de 1930, ella se especializó en representar a chicas duras, buscadoras de oro con glamour y seductoras de gángsters.	MASC	65
In his 1991 study of waiters in Philadelphia, Paules examines how these workers assert control and protect their self identity during interactions with customers.	En su estudio de 1991 de los camareros en Filadelfia, Paules examina cómo estos trabajadores aseguran controlar y proteger su propia identidad durante las interacciones con los clientes.	En su estudio de 1991 de las camareras en Filadelfia, Paules examina cómo estas trabajadoras aseguran controlar y proteger su propia identidad durante las interacciones con los clientes.	MASC	66
The Confucian concept of moral transformation, a process where a small person can transcend himself into a gentlemen and to a sage, rests on the principle that we are able to know our motives and will that allow for such transformation.	El concepto confuciano de transformación moral, un proceso en el que una persona pequeña puede superarse a sí misma y convertirse en un caballero y en un sabio, se basa en el principio de que somos capaces de conocer nuestros motivos y voluntad que permiten dicha transformación.	El concepto confuciano de transformación moral, un proceso en el que una persona pequeña puede superarse a sí misma y convertirse en una dama y en una sabia, se basa en el principio de que somos capaces de conocer nuestros motivos y voluntad que permiten dicha transformación.	MASC	67
