SRC	REF	WRONG-REF
He received his M.A. in English from McGill University in 1928 and his Ph.D. in the discipline from the University of Wisconsin–Madison in 1935. [[SEP]] Professionally, Hayakawa was a linguist, psychologist, semanticist, teacher, and writer.	Profissionalmente, Hayakawa era um linguista, psicólogo, semanticista, professor e escritor.	Profissionalmente, Hayakawa era uma linguista, psicóloga, semanticista, professora e escritora.
Slap-guitarist Miyavi, who has his roots in visual kei, has toured worldwide extensively since 2008, when his This Iz The Japanese Kabuki Rock Tour 2008 tour covered a distance of approximately 48,385 miles, equivalent to almost two trips around the world, and the majority of the concerts were sold out and covered extensively by media organizations. [[SEP]] It was the most successful international tour undertaken by a Japanese artist in history.	Foi a turnê internacional de maior sucesso empreendida por um artista japonês na história.	Foi a turnê internacional de maior sucesso empreendida por uma artista japonêsa na história.
He then went to Sydney and then Melbourne holding exhibitions of his work, and died of cancer in Melbourne on 3 January 1939. [[SEP]] Evergood was a capable artist, who mostly painted landscapes in oil with affinities to the post impressionists.	Evergood era um artista competente, que pintava principalmente paisagens pintada em óleo com as afinidade dos pós impressionistas.	Evergood era uma artista competente, que pintava principalmente paisagens pintada em óleo com as afinidade dos pós impressionistas.
In 2006 he became Associate Professor at Istanbul Bilgi University, and in 2008 Professor of Turkology at the Institute for the Near and Middle East of the University of Munich. [[SEP]] Neumann is the author, publisher and translator of several books on the subject.	Neumann é o autor, editor e tradutor de diversos livros desse assunto.	Neumann é a autora, editora e tradutora de diversos livros desse assunto.
Born in Port de Grave, Newfoundland (now Newfoundland and Labrador, Canada), he was the fourth of the seven children of Robert Prowse and Jane Woodley. [[SEP]] Prowse is the author of A History of Newfoundland which is considered one of the most complete and meticulous colonial history books in existence.	Prowse é o autor de A History of Newfoundland, que é considerado um dos livros de história colonial mais completos e meticulosos existentes.	Prowse é a autora de A History of Newfoundland, que é considerado um dos livros de história colonial mais completos e meticulosos existentes.
The Berlin Collection of Classical Antiquities in the Altes Museum contains the remnants of a series of his votive tablets. [[SEP]] Placing such an order with a potter and vase painter is likely to be unique in antiquity and is evidence of the high reputation of this artist.	Fazer tal pedido para um oleiro ou pintor de vaso vai, provavelmente, resultar em um produto único em antiguidade e é testamento da excelente reputação desse artista.	Fazer tal pedido para um oleiro ou pintor de vaso vai, provavelmente, resultar em um produto único em antiguidade e é testamento da excelente reputação dessa artista.
In 2012 and 2013, Cabrera was nominated by his team for the Roberto Clemente Award, honoring the MLB player who best represents baseball on and off the field. [[SEP]] Cabrera is both a Catholic and a practitioner of Santería.	Cabrera é tanto um católico quanto um praticante de Santeria.	Cabrera é tanto uma católica quanto uma praticante de Santeria.
But Wilders did not want to cooperate, the Dutch right splintered, and Spruyt decided to end his brief political career after six months. [[SEP]] After leaving politics, Spruyt entered a life as an independent consultant, journalist, teacher, writer and speaker.	Após deixar a política, Spruyt começou uma vida de consultor independente, jornalista, professor, escritor e palestrante.	Após deixar a política, Spruyt começou uma vida de consultora independente, jornalista, professora, escritora e palestrante.
When Birmelin retired in 1950, Buesgen was given Birmelin's post - a position he would hold for the remainder of his life. [[SEP]] Buesgen also actively worked as a piano, organ and voice teacher in Allentown, and served as organist and choirmaster for a number of local churches.	Buesgen também ativamente trabalhava como professor de piano, órgão e canto em Allentown, e serviu como organista e regente de coral para várias igrejas locais.	Buesgen também ativamente trabalhava como professora de piano, órgão e canto em Allentown, e serviu como organista e regente de coral para várias igrejas locais.
Among the authors whose works he has examined are Edward Said and Yvonne Vera. [[SEP]] Zeleza is the author of scores of articles and essays and more than two dozen books, including the following	Zeleza é o autor de diversos artigos e ensaios, e mais de duas dúzias de livros, incluindo os seguintes	Zeleza é a autora de diversos artigos e ensaios, e mais de duas dúzias de livros, incluindo os seguintes
Kucan appeared on Conspiracy Theory with Jesse Ventura on truTV, where he was enlisted by Ventura as the resident skeptic. [[SEP]] Kucan is the author of the novel Full Contact: The Collected Stories.	Kucan é o autor do romance Full Contact (Contato Total): Histórias Coletadas.	Kucan é a autora do romance Full Contact (Contato Total): Histórias Coletadas.
A Complete Course of Lithography combined Senefelder's history of his own invention with a practical guide to lithography, and remained in print as recently as 1977 (Da Capo Press). [[SEP]] Unlike previous printmaking techniques, such as engraving, that required advanced craft skills, lithography facilitated greater accuracy and textural variety, because the artist could now draw directly onto the plate with familiar pens.	Ao contrário de técnicas anteriores de impressão, como a gravação, que exigia habilidades avançadas, a litografia permitiu maior precisão e variedade de tecidos, pois o artista podia agora desenhar diretamente no prato com canetas familiares.	Ao contrário de técnicas anteriores de impressão, como a gravação, que exigia habilidades avançadas, a litografia permitiu maior precisão e variedade de tecidos, pois a artista podia agora desenhar diretamente no prato com canetas familiares.
He is the father of Simon Festing, the former executive director of the Research Defence Society, which focuses on supplying information about, and defending, the use of animals in medical experiments in the UK. [[SEP]] Festing is the author of over 200 scientific papers on laboratory animal genetics and related issues.	Festing é o autor de mais de 200 artigos cientificos sobre genética animal de laboratório e assuntos relatados.	Festing é a autora de mais de 200 artigos cientificos sobre genética animal de laboratório e assuntos relatados.
It is his first non-fiction book. [[SEP]] The author notes in the foreword of the 1994 reprint of this book that medical practices (both the culture, technology and finances) have changed significantly since the book was written, but that the text was left as is to give us a more complete glimpse into the past.	O autor ressalta no prefácio da reimpressão do livro de 1994, que as práticas médicas da cultura, da tecnologia e das finanças mudaram significativamente desde que o livro foi escrito, mas que o texto permanece o mesmo para nos dar uma ideia de como as coisas eram no passado.	A autora ressalta no prefácio da reimpressão do livro de 1994, que as práticas médicas da cultura, da tecnologia e das finanças mudaram significativamente desde que o livro foi escrito, mas que o texto permanece o mesmo para nos dar uma ideia de como as coisas eram no passado.
It was first published in 1841 as the first volume of his Bells and Pomegranates series, in a low-priced two-column edition for sixpence, and next republished in his collected Poems of 1848, where it received much more critical attention. [[SEP]] The author described the work as the first of a series of dramatic pieces.	O autor descreveu o trabalho como o primeiro de uma série de peças dramáticas.	A autora descreveu o trabalho como o primeiro de uma série de peças dramáticas.
Since a journal is written from the perspective of each day, Mountstuart's moods change as events affect him. [[SEP]] The form lends itself to plotlessness, since the author/narrator inevitably cannot see the overall structure of the story.	A forma resulta na falta de enredo, pois o autor/narrador, inevitavelmente, não é capaz de ver a estrutura geral da história.	A forma resulta na falta de enredo, pois a autora/narradora, inevitavelmente, não é capaz de ver a estrutura geral da história.
One installation/performance work from this period, perhaps his best known work, is Seedbed (January 15–29, 1972). [[SEP]] One motivation behind Seedbed was to involve the public in the work's production by creating a situation of reciprocal interchange between artist and viewer.	Uma das motivações por trás de Seedbed é envolver o público na produção da obra, criando um intercâmbio recíproco entre o artista e o espectador.	Uma das motivações por trás de Seedbed é envolver o público na produção da obra, criando um intercâmbio recíproco entre a artista e o espectador.
Between the second half of 1780s until his death in 1802 Argunov did not paint but spent all his time managing different estates and businesses of the Sheremetevs. [[SEP]] Argunov was an important teacher of art.	Argunov foi um importante professor de artes.	Argunov foi uma importante professora de artes.
Hazlitt's fascination with the extremes of human capability in any field led to his writing The Fight (published in the February 1822 New Monthly Magazine). [[SEP]] This essay never appeared in the Table-Talk series or anywhere else in the author's lifetime.	Esse artigo nunca apareceu na série Table-Talk ou em qualquer lugar enquanto o autor estava vivo.	Esse artigo nunca apareceu na série Table-Talk ou em qualquer lugar enquanto a autora estava viva.
Since 1976, he has worked as a freelance writer. [[SEP]] Maar is the author of a large number of novels, short stories and plays.	Maar é o autor de um grande número de novelas, pequenas histórias e peças.	Maar é a autora de um grande número de novelas, pequenas histórias e peças.
In the United States, the song peaked at number 50 on the Billboard Hot 100 pop singles chart, the first hit for Presley since 1981, and extending his list of charted singles into the 21st century. [[SEP]] The sit-down sections of the special were a forerunner of MTV Unplugged, showing for the first time an artist in a casual setting.	As seções com público sentado do especial foram precursoras do MTV Unplugged, mostrando pela primeira vez um artista num cenário casual.	As seções com público sentado do especial foram precursoras do MTV Unplugged, mostrando pela primeira vez uma artista num cenário casual.
Wiinblad illustrated the work of his fellow Dane, Hans Christian Andersen, when he took on the task of providing the artwork for The Swineherd(195 ) which won an award from the American Library Association. [[SEP]] Wiinblad was an important designer for the Rosenthal porcelain company.	Wiinblad foi um designer importante para a companhia de porcelana Rosenthal.	Wiinblad foi uma designer importante para a companhia de porcelana Rosenthal.
In the course of this work, he discovered that not all gases expand equally when heated and that Boyle's Law is only an approximation, especially at temperatures near a substance's boiling point. [[SEP]] Regnault was also an avid amateur photographer.	Regnault também era um ávido fotógrafo amador.	Regnault também era uma ávida fotógrafa amadora.
He was later appointed as a Civil, Commercial and Labor Judge on the Comodoro Rivadavia circuit and on the Chamber of Appeals of both Trelew and Comodoro Rivadavia. [[SEP]] Guinle entered politics as Government Secretary for the Municipality of Comodoro Rivadavia in 1986.	Guinle entrou na política como Secretário de Governo para o Município de Comodoro Rivadavia em 1986.	Guinle entrou na política como Secretária de Governo para o Município de Comodoro Rivadavia em 1986.
He has two daughters and a son. [[SEP]] Vaiko is now the general secretary of the MDMK party.	Vaiko agora é o secretário geral do partido MDMK.	Vaiko agora é a secretária geral do partido MDMK.
In September that year, he was appointed a deputy secretary in the Department of Supply, rising to the rank of full secretary by 1945. [[SEP]] Patel became Home Secretary under Vallabhbhai Patel in 1946, serving till 1950.	Patel se tornou Secretário de Estado para Assuntos Internos sob Vallabhbhai Patel em 1946, servindo até 1950.	Patel se tornou Secretária de Estado para Assuntos Internos sob Vallabhbhai Patel em 1946, servindo até 1950.
It was maintained that he appropriated the thoughts of his teacher Hasdai Crescas without giving him due credit. [[SEP]] Crescas having been Albo's teacher, the similarities are only such as might be reasonably expected in the writings of both teacher and student.	Crescas tendo sido professor de Albo, as semelhanças são apenas as esperadas entre os escritos de professor e aluno.	Crescas tendo sido professora de Albo, as semelhanças são apenas as esperadas entre os escritos de professor[a] e aluno.
Preparation for any role was very important for him. [[SEP]] The dancer says, It is desirable to know everything about the ballet, about the character, the composer, the choreographer – everything.	O dançarino diz, É importante saber tudo sobre o balé, sobre o personagem, o compositor, o coreógrafo — tudo.	A dançarina diz, É importante saber tudo sobre o balé, sobre o personagem, o compositor, o coreógrafo — tudo.
His best known work is They Shoot Horses (2004) consisting of two videos each lasting seven hours and shown at the same time on different walls. [[SEP]] This is a record of a disco dance marathon staged by the artist with nine Palestinians in Ramallah.	Essa é uma gravação de uma maratona de dança disco, presidida pelo artista com nove palestinos em Ramala.	Essa é uma gravação de uma maratona de dança disco, presidida pela artista com nove palestinos em Ramala.
Kitani had his stroke when he was chatting with Go. Kitani died 6 months after. [[SEP]] Kitani was subsequently noted as the most prolific teacher ever of future professional players.	Kitai foi subsequentemente apontado como o professor mais prolífico dos jogadores profissionais do futuro.	Kitai foi subsequentemente apontada como a professora mais prolífica dos jogadores profissionais do futuro.
There isn't any record of Mr. Hewes ever relinquishing his Quaker membership nor is there any evidence that he was disowned by any Friends Monthly Meeting. [[SEP]] At the beginning of the year 1776, Hewes was appointed as the new Secretary of the Naval Affairs Committee.	No início do ano 1776, Hewes foi nomeado como o novo Secretário do Comitê de Assuntos Navais.	No início do ano 1776, Hewes foi nomeada como a nova Secretária do Comitê de Assuntos Navais.
Bloom went on to write his thesis on Isocrates. [[SEP]] Grene recalled Bloom as an energetic and humorous student completely dedicated to studying classics, but with no definite career ambitions.	Grene lembrou que Bloom era um estudante energético e humorístico totalmente dedicado aos estudos clássicos, mas sem ambições profissionais.	Grene lembrou que Bloom era uma estudante energética e humorística totalmente dedicada aos estudos clássicos, mas sem ambições profissionais.
Lázaro states that the motivation for his writing is to communicate his experiences of overcoming deception, hypocrisy, and falsehood (engaño). [[SEP]] Lázaro shares some of the traits of the central figure of Encolpius, a former gladiator, though it is unlikely that the author had access to Petronius' work.	Lázaro possui alguns dos traços da figura central de Encolpius, um antigo gladiador, embora seja improvável que o autor tenha tido acesso à obra de Petroniu.	Lázaro possui alguns dos traços da figura central de Encolpius, um antigo gladiador, embora seja improvável que a autora tenha tido acesso à obra de Petroniu.
[[SEP]] A surrogate's life may be very similar to that of the author.	A vida de um substituto pode ser bastante similar àquela do autor.	A vida de um substituto pode ser bastante similar àquela da autora.
While the opposing team's starting lineup is announced, the student section shakes newspapers, and after each name chants, So What Who Cares Who's He? [[SEP]] Each time an opposing player commits a foul the student section chants the number of fouls that player has, and every time a K-State player sinks a three-point basket, the announcer says the name of the player followed by for, and then the crowd echoes three!	Cada vez que um jogador adversário comete uma falta, uma seção estudantil canta o número de faltas que o jogador cometeu, e cada vez que um jogador do K-Skate faz um cesta de três pontos, o locutor diz o nome do jogador seguido por uma multidão que ecoa três!	Cada vez que uma jogadora adversária comete uma falta, uma seção estudantil canta o número de faltas que a jogadora cometeu, e cada vez que uma jogadora do K-Skate faz um cesta de três pontos, o locutor diz o nome da jogadora seguida por uma multidão que ecoa três!
At any rate, Philotas, the physician of Amphissa, used to tell my grandfather, Lamprias, that he was in Alexandria at the time, studying his profession, and that having got well acquainted with one of the royal cooks, he was easily persuaded by him (young man that he was) to take a view of the extravagant preparations for a royal supper. [[SEP]] But the cook burst out laughing and said: The guests are not many, only about twelve; but everything that is set before them must be at perfection, and this an instant of time reduces.	Mas o cozinheiro caiu na gargalhada e disse: "Os convidados não são muitos, apenas uns doze; mas tudo que é colocado frente a eles precisa ser feito à perfeição, e isso um instante reduz".	Mas a cozinheira caiu na gargalhada e disse: "Os convidados não são muitos, apenas uns doze; mas tudo que é colocado frente a eles precisa ser feito à perfeição, e isso um instante reduz".
In 1994, he began his union career as a trainee organiser under the ACTU's Organising Works program at the Australian Workers' Union (AWU), before being elected Victorian state secretary in 1998. [[SEP]] Shorten was elected as the AWU's national secretary in 2001 and was re-elected in 2005.	Shorten foi eleito como secretário nacional do AWU, em 2001, e foi reeleito em 2005.	Shorten foi eleita como secretária nacional do AWU, em 2001, e foi reeleita em 2005.
He alternated the drawing of Nippur de Lagash with his creator, Lucho Olivera. [[SEP]] Mulko is the artist who has drawn more episodes of Nippur; more than 150 in two stages: between 1972 and 1976, and between 1988 and 1994.	Mulko é o artista que desenhou mais episódios de Nippur. Foram mais de 150 em duas fases: entre 1972 e 1976; e entre 1988 e 1994.	Mulko é a artista que desenhou mais episódios de Nippur. Foram mais de 150 em duas fases: entre 1972 e 1976; e entre 1988 e 1994.
As Patriarch of Venice, Scola put Summorum pontificum into effect. [[SEP]] Scola is the author of numerous theological and pedagogical works on topics such as bio-medical ethics, theological anthropology, human sexuality and marriage and the family, which have been translated into several languages.	Scola é autor de diversos trabalhos teológicos e pedagógicos sobre assuntos como ética na bio-medicina, antropologia teológica, sexualidade humana e a família, que foram traduzidos em vários idiomas.	Scola é autora de diversos trabalhos teológicos e pedagógicos sobre assuntos como ética na bio-medicina, antropologia teológica, sexualidade humana e a família, que foram traduzidos em vários idiomas.
In 1849, he was appointed to a teaching post in Ajaccio (Corsica), then in 1853 moved on to the lycée in Avignon. [[SEP]] Fabre was a popular teacher, physicist, chemist and botanist.	Fabre foi um professor, físico, químico e botânico famoso.	Fabre foi uma professora, física, química e botânica famosa.
Thereafter he was an inmate at Brandenburg-Görden Prison in Brandenburg an der Havel until 1945. [[SEP]] From 1945 to 1946, Seibt was the first secretary of the Brandenburg district leadership and a member of the KPD Brandenburg state leadership.	De 1945 à 1946, Seibt foi o primeiro secretário do distrito de Brandenburgo, liderança e membro do KPD liderança do estado de Brandenburgo.	De 1945 à 1946, Seibt foi a primeira secretária do distrito de Brandenburgo, liderança e membro do KPD liderança do estado de Brandenburgo.
He attended the University of Hawaii, where he received his bachelor's and master's degrees. [[SEP]] Originally a high school teacher, Akaka went on to serve as a principal for six years.	A princípio, Akaka era professor do Ensino Médio e depois trabalhou como diretor por seis anos.	A princípio, Akaka era professora do Ensino Médio e depois trabalhou como diretora por seis anos.
In 1916, Schulz Solari first signed his work Xul Solar,” ostensibly for the purposes to simplify the phonetics of his name, but an examination of the adopted name reveals that the first name is the reverse of lux,” which means light in Latin. [[SEP]] Combined with solar, the name reads as the light of the sun, and demonstrates the artist's affinity for the universal source of light and energy.	Combinado com "solar", o nome significa "a luz do sol", e demonstra a afinidade do artista com a fonte universal de luz e energia.	Combinado com "solar", o nome significa "a luz do sol", e demonstra a afinidade da artista com a fonte universal de luz e energia.
He coloured his figures with strong and bright tint and frequent interchanges of red and green, blue and yellow. [[SEP]] The combination of the sculptural and the pictorial bears witness of the artist's complexity and expressiveness with additional help of naturally blooming forms, and nearly fauvist, wild tint.	A combinação do testemunho de ursos esculturais e pictóricos da complexidade e expressividade do artista, com ajuda adicional de formas florescentes, e um tom selvagem, quase fauvista.	A combinação do testemunho de ursos esculturais e pictóricos da complexidade e expressividade da artista, com ajuda adicional de formas florescentes, e um tom selvagem, quase fauvista.
In Panorama Developments (Guildford) Limited v Fidelis Furnishing Fabrics Limited [1971] 2 QB 711, a company secretary fraudulently hired cars for his own use without the knowledge of the managing director. [[SEP]] A company secretary routinely enters into contracts in the company's name and has administrative responsibilities that would give apparent authority to hire cars.	Um secretário da empresa rotineiramente assina contratos em nome da empresa e tem responsabilidades administrativas que aparentariam dar-lhe autoridade para contratar carros.	Uma secretária da empresa rotineiramente assina contratos em nome da empresa e tem responsabilidades administrativas que aparentariam dar-lhe autoridade para contratar carros.
French quoted Blavatsky as saying: No author in the world of literature ever gave a more truthful or more poetical description of these beings than Sir E. Bulwer-Lytton, the author of Zanoni. [[SEP]] This novel is especially important for followers of occultism because of the suspicion--actively fostered by its author--that the work is not a fictional account of a mythical fraternity, but an accurate depiction of a real brotherhood of immortals.	Essa novela é especialmente importante para seguidores do ocultismo, pois a suspeita — ativamente fomentada por seu autor — de que o trabalho não é uma conta ficcional de uma fraternidade mística, mas um retrato preciso de uma verdadeira irmandade de imortais.	Essa novela é especialmente importante para seguidores do ocultismo, pois a suspeita — ativamente fomentada por sua autora — de que o trabalho não é uma conta ficcional de uma fraternidade mística, mas um retrato preciso de uma verdadeira irmandade de imortais.
In 1912 the novel Dry Valley (Суходол) came out, his second major piece of semi-autobiographical fiction, concerning the dire state of the Russian rural community. [[SEP]] Again it left the literary critics divided: social democrats praised its stark honesty, many others were appalled with the author's negativism.	Novamente os críticos literários encontravam-se divididos: os social-democratas elogiaram a honestidade, muitos outros estavam abismados com o negativismo do autor.	Novamente os críticos literários encontravam-se divididos: os social-democratas elogiaram a honestidade, muitos outros estavam abismados com o negativismo da autora.
In 1960, he married French-Canadian Janick Larouche, whom he met in a language class in Toronto, and with whom he had sons Pierre and Hans. [[SEP]] Professionally, Zündel worked as a graphic artist, photographer, photo retoucher, and printer.	Profissionalmente, Zündel trabalhou como artista gráfico, fotógrafo, retocador fotográfico e tipógrafo.	Profissionalmente, Zündel trabalhou como artista gráfica, fotógrafa, retocadora fotográfica e tipógrafa.
Lecocq enjoyed an early success in 1856, when he and Georges Bizet shared the first prize in a competition for composers of comic opera, organised by Jacques Offenbach. [[SEP]] Lacking the connections to secure commissions from Parisian theatres, Lecocq spent the next decade in obscurity and routine work as a teacher, accompanist and répétiteur.	Por não ter conexões para assegurar comissões dos teatros parisienses, Lecocq gastou a próxima década na obscuridade e trabalho rotineiro como professor, acompanhador musical e répétiteur.	Por não ter conexões para assegurar comissões dos teatros parisienses, Lecocq gastou a próxima década na obscuridade e trabalho rotineiro como professora, acompanhadora musical e répétiteure.
Secretary of the Navy during 1962–63; he was also an Assistant Secretary of the Army in 1952–53. [[SEP]] Various sources cite different reasons for Secretary Korth's departure.	Diversas outras fontes citam motivos diferentes para a saída do secretário Korth.	Diversas outras fontes citam motivos diferentes para a saída da secretária Korth.
He was a principal player in the coup against Khrushchev in October 1964, obviously influencing the KGB to support the conspirators. [[SEP]] Shelepin probably expected to become First Secretary and de facto leader of the USSR when Khrushchev was overthrown.	Shelepin provavelmente esperava se tornar o Primeiro Secretário e líder de fato da USSR, quando Khrushchev foi destituído.	Shelepin provavelmente esperava se tornar a Primeira Secretária e líder de fato da USSR, quando Khrushchev foi destituído.
He is best known internationally for his comprehensive two-volume The Structure and Reproduction of the Algae; However his A Treatise of the British Freshwater Algae was also important. [[SEP]] Fritsch became a co-author of the revised edition in 1927.	Em 1927, Fritsch tornou-se o co-autor da edição revisada.	Em 1927, Fritsch tornou-se a co-autora da edição revisada.
Ørsted himself recounted how he influenced Zeise through conversations and encouraged him when he expressed the desire to take the university entrance examination (Examen artium). [[SEP]] Zeise became a university student in 1809.	Zeise se tornou um estudante universitário em 1809.	Zeise se tornou uma estudante universitária em 1809.
He appeared as such by his work in three volumes, published in 1835 with the title: Observations sur le projet de révision du Code pénal. [[SEP]] This work could not miss drawing the attention to its author.	Esse trabalho não poderia deixar de chamar a atenção para seu autor.	Esse trabalho não poderia deixar de chamar a atenção para sua autora.
A few days later, Dr. Van Ness explains the situation to the Secretary of Defense, informing him that, in spite of all the setbacks, the project is still on schedule, and that a working model of the space station is about to be launched into orbit. [[SEP]] The Secretary notes with satisfaction: Nothing will take us by surprise again!	O secretário ressalta com satisfação: Nada vai nos surpreender de novo.	A secretária ressalta com satisfação: Nada vai nos surpreender de novo.
He is now a choreographer and dancer, and he is a member of the dancing group Oyaji dancers, where oyaji is a faintly derogatory Japanese word literally meaning dad but also used for middle-aged men in general. [[SEP]] Suzuki made a brief appearance as a dancer in the video for the song O!	Suzuki apareceu brevemente como um dançarino no clipe da música O!	Suzuki apareceu brevemente como uma dançarina no clipe da música O!
Outside of men's curling, Ramsfjell and his sister Maia represented Norway at the 2018 World Mixed Doubles Curling Championship. [[SEP]] As of 2019, Ramsfjell was a masters student in electrical engineering.	Desde 2019, Ramsfjell é um mestrando em engenharia elétrica.	Desde 2019, Ramsfjell é uma mestrando em engenharia elétrica.
The artist currently lives and works in the outskirts of Cali, where he devotes his time both to the exploration of painting and artistic materials and techniques. [[SEP]] The artist's online magazine has been discontinued as of 2007.	A revista online do artista foi descontinuada em 2007.	A revista online da artista foi descontinuada em 2007.
The symbols that Haki Xhakli communicates in his paintings are universal and autochthonous. [[SEP]] The inevitable symbol which is present in almost every painting of the artist is the horse.	O símbolo inevitável, que está presente em quase todas as pinturas do artista, é o cavalo.	O símbolo inevitável, que está presente em quase todas as pinturas da artista, é o cavalo.
[[SEP]] According to one student, Medvedev was a popular teacher; strict but not harsh.	De acordo com uma estudante, Medvedev era um professor popular; exigente, mas não implacável.	De acordo com uma estudante, Medvedev era uma professora popular; exigente, mas não implacável.
The anonymous author recounts the story of their bequest of the lands to the parish to support the annual dole, and goes on to say that despite the antiquity of the events described, he has no doubt as to their authenticity. [[SEP]] As with all accounts of the tradition prior to 1790 the author does not mention their alleged birth in 1100, or the name of Chulkhurst; these details first appeared in a broadside published in 1790.	Como mandam as tradições conhecidas até 1790, o autor não menciona seu suposto nascimento em 1100, ou o nome de Chulkhurst; esses detalhes apareceram pela primeira vez num cartaz publicado em 1790.	Como mandam as tradições conhecidas até 1790, a autora não menciona seu suposto nascimento em 1100, ou o nome de Chulkhurst; esses detalhes apareceram pela primeira vez num cartaz publicado em 1790.
He continued his active support of ultra-royalist views until his death, which took place in Paris on 17 January 1825. [[SEP]] Besides a large number of political pamphlets, Ferrand was the author of:	Fora um grande número de panfletos políticos, Ferrand também foi o autor de:	Fora um grande número de panfletos políticos, Ferrand também foi a autora de:
In this time of personal crisis, he became famous In Hamburg for scrawling and scribbling all over the city, using mailboxes, billboards, traffic signs and subway stations and leaving whenever possible his business card: Peter-Ernst Eiffe, Wandsbeker Chaussee 305, 2000 Hamburg 22, including the phone number. [[SEP]] Eiffe was also magically attracted by the student movement.	Eiffe também era magicamente atraído pelo movimento da estudante.	Eiffe também era magicamente atraída pelo movimento da estudante.
Under the clouds from the gas chambers, as he put it in his seminal work on Juan Gris. [[SEP]] Kahnweiler was very prolific as an author, but never produced a full autobiography.	Kahnweiler era prolífico como um autor, mas nunca produziu uma autobiografia completa.	Kahnweiler era prolífica como uma autora, mas nunca produziu uma autobiografia completa.
