SRC	REF	WRONG-REF
In this time of personal crisis, he became famous In Hamburg for scrawling and scribbling all over the city, using mailboxes, billboards, traffic signs and subway stations and leaving whenever possible his business card: Peter-Ernst Eiffe, Wandsbeker Chaussee 305, 2000 Hamburg 22, including the phone number. [[SEP]] Eiffe was also magically attracted by the student movement.	Eiffe fut également attiré comme par magie par le mouvement étudiant.	Eiffe fut également attirée comme par magie par le mouvement étudiant.
After the dentist takes Lavonia to the dental room, his nurse Flovilla kisses Lamar. [[SEP]] The doctor then switches places with the nurse.	Le médecin échange ensuite sa place avec l'infirmier.	La médecin échange ensuite sa place avec l'infirmier.
As Professor of Painting at the Royal Academy he gave a memorable series of lectures to the students of the Schools, published as Six Lectures on Painting (1904) and Aims and Ideals in Art (1906). [[SEP]] Clausen was an official war artist during World War I.	Clausen était un artiste de guerre officiel pendant la Première Guerre mondiale.	Clausen était une artiste de guerre officielle pendant la Première Guerre mondiale.
In 1986, Nair rose to the post of Deputy Secretary at the Ministry of Trade and Industry where he was involved in the Uruguay Round of General Agreement on Tariffs and Trade (GATT) negotiations, as well as with the Association of Southeast Asian Nations (ASEAN). [[SEP]] From 1989 to 1997, Nair was Singapore's Deputy Secretary at the Ministry of Defence.	De 1989 à 1997, Nair fut secrétaire adjoint au ministère de la défense de Singapour.	De 1989 à 1997, Nair fut secrétaire adjointe au ministère de la défense de Singapour.
Thereafter he was an inmate at Brandenburg-Görden Prison in Brandenburg an der Havel until 1945. [[SEP]] From 1945 to 1946, Seibt was the first secretary of the Brandenburg district leadership and a member of the KPD Brandenburg state leadership.	De 1945 à 1946, Seibt fut le premier secrétaire de la direction du district de Brandebourg et un membre de la direction étatique du KPD à Brandebourg.	De 1945 à 1946, Seibt fut la première secrétaire de la direction du district de Brandebourg et une membre de la direction étatique du KPD à Brandebourg.
In 1960, he married French-Canadian Janick Larouche, whom he met in a language class in Toronto, and with whom he had sons Pierre and Hans. [[SEP]] Professionally, Zündel worked as a graphic artist, photographer, photo retoucher, and printer.	Professionnellement, Zündel travaillait en tant qu'artiste graphique, photographe, retoucheur photo et imprimeur.	Professionnellement, Zündel travaillait en tant qu'artiste graphique, photographe, retoucheuse photo et imprimeuse.
He has two daughters and a son. [[SEP]] Vaiko is now the general secretary of the MDMK party.	Vaiko est désormais le secrétaire général du parti MDMK.	Vaiko est désormais la secrétaire générale du parti MDMK.
He was educated at Dungourney National School, Rockwell College, County Tipperary, and University College Dublin where he graduated with a Bachelor of Arts in Economics, Politics and Psychology. [[SEP]] For a brief period in the early 1970s, Ahern worked as a secondary school teacher.	Durant une courte période au milieu des années 1970, Ahern travailla en tant qu'enseignant en école secondaire.	Durant une courte période au milieu des années 1970, Ahern travailla en tant qu'enseignante en école secondaire.
Kitani had his stroke when he was chatting with Go. Kitani died 6 months after. [[SEP]] Kitani was subsequently noted as the most prolific teacher ever of future professional players.	Kitani a ensuite été reconnu comme étant le formateur le plus prolifique de futurs joueurs professionnels.	Kitani a ensuite été reconnue comme étant la formatrice la plus prolifique de futurs joueurs professionnels.
The Berlin Collection of Classical Antiquities in the Altes Museum contains the remnants of a series of his votive tablets. [[SEP]] Placing such an order with a potter and vase painter is likely to be unique in antiquity and is evidence of the high reputation of this artist.	Placer une telle commande auprès d'un potier et peintre de vases était probablement unique durant l'antiquité, et est la preuve de la grande réputation cet artiste.	Placer une telle commande auprès d'une potière et peintre de vases était probablement unique durant l'antiquité, et est la preuve de la grande réputation cette artiste.
At the end of the season he was again awarded the Young Player of the Year award as well as being shortlisted for ICC Emerging Player of the Year. [[SEP]] As well as the one day series against Pakistan, Cook was overlooked for the 2006 Champions Trophy squad.	En plus du match sur un jour contre le Pakistan, Cook a été ignoré pour l'équipe du Trophée des champions de 2006.	En plus du match sur un jour contre le Pakistan, Cook a été ignorée pour l'équipe du Trophée des champions de 2006.
Robert von Zimmermann or Robert Zimmermann (November 2, 1824, Prague – September 1, 1898, Prague) was a Czech-born Austrian philosopher. [[SEP]] Zimmermann had been a student of Bolzano's.	Zimmermann était un étudiant de Bolzano.	Zimmermann était une étudiante de Bolzano.
The year 1939 saw the publication of his best work, Matthĳs Maris: de tragiek van den droom ('The Tragedy of the Dream'), a biography of the painter Matthijs Maris, who was a brother of the Dutch artists Jacob and Willem Maris. [[SEP]] Two years later, Figuren en problemen der monumentale schilderkunst in Nederland ('Figures and Problems of Monumental Painting in the Netherlands') was published, again with designs by the author.	Deux ans plus tard, Figuren en problemen der monumentale schilderkunst in Nederland (Figures et Problèmes des Peintures Monumentales dans les Pays-Bas) fut publié, à nouveau accompagné de créations de l'auteur.	Deux ans plus tard, Figuren en problemen der monumentale schilderkunst in Nederland (Figures et Problèmes des Peintures Monumentales dans les Pays-Bas) fut publié, à nouveau accompagné de créations de l'auteure.
At the center of his music is the sound of what is real. [[SEP]] The sum total of these varying components is an awesome knowledge, consumed and then shared by an artist who is free enough to do both.	La somme totale de ces composants variés est un savoir formidable, consommé puis partagé par un artiste libre de faire les deux.	La somme totale de ces composants variés est un savoir formidable, consommé puis partagé par une artiste libre de faire les deux.
Bates is a good and stylish writer; he has an ear for the pithy phrase, and reading him is generally a pleasure. [[SEP]] This book, based on original scholarship, vast knowledge of a rapidly changing global field, and the arcana of many loosely linked disciplines brings the skills and interests of its polymath author together for a supremely important purpose.	Ce livre, basé sur une étude originale, vaste savoir d'un domaine qui se transforme rapidement, et les arcanes de nombreuses disciplines vaguement liées entre elles permet de combiner les compétences et les intérêts de son auteur polymathe dans un but absolument important.	Ce livre, basé sur une étude originale, vaste savoir d'un domaine qui se transforme rapidement, et les arcanes de nombreuses disciplines vaguement liées entre elles permet de combiner les compétences et les intérêts de son auteure polymathe dans un but absolument important.
“Dictators are stupid,” he noted, “They won’t necessarily read between the lines.” [[SEP]] As a young artist in Baghdad in the 1980s, Alfraji worked as an animator for children's television.	Lorsqu'il était un jeune artiste à Bagdad dans les années 1980, Alfraji a travaillé en tant qu'animateur pour des chaînes pour enfants.	Lorsqu'elle était une jeune artiste à Bagdad dans les années 1980, Alfraji a travaillé en tant qu'animatrice pour des chaînes pour enfants.
After the war, he enrolled at the University of Louisville and earned a Bachelor of Arts degree in 1948 and a law degree in 1950. [[SEP]] Cook was elected to the Kentucky House of Representatives in 1957 and again in 1959.	Cook fut élu une première fois à la Chambre des Représentants du Kentucky en 1957, puis à nouveau en 1959.	Cook fut élue une première fois à la Chambre des Représentants du Kentucky en 1957, puis à nouveau en 1959.
He attended the University of Hawaii, where he received his bachelor's and master's degrees. [[SEP]] Originally a high school teacher, Akaka went on to serve as a principal for six years.	Akaka, originellement enseignant en lycée, devint directeur durant six ans.	Akaka, originellement enseignante en lycée, devint directrice durant six ans.
[[SEP]] A surrogate's life may be very similar to that of the author.	La vie d'un intermédiaire peut-être très similaire à celle de l'auteur.	La vie d'un intermédiaire peut-être très similaire à celle de l'auteure.
By chance, the original maker, now a grown man, is working there as a local guide and he also sees the newspaper. [[SEP]] Each movement of the canoe is celebrated by a short chapter, suitable for reading aloud to a child and decorated with black-and-white sketches and at least one full-page watercolor, all by the author.	Chaque mouvement du canoë est célébré par un court chapitre, adapté à la lecture à voix haute pour un enfant, et décoré de dessins en noir-et-blanc et d'au moins une pleine page en aquarelle, le tout réalisé par l'auteur.	Chaque mouvement du canoë est célébré par un court chapitre, adapté à la lecture à voix haute pour un enfant, et décoré de dessins en noir-et-blanc et d'au moins une pleine page en aquarelle, le tout réalisé par l'auteure.
His ashes were scattered in Cornish, New Hampshire, by his longtime friend Charles Platt. [[SEP]] Benediction (1923), now lost, gained greatest sum for a work by a living American artist	Benediction (1923), à présent perdu, remporta la somme la plus importante pour une œuvre par un artiste américain vivant.	Benediction (1923), à présent perdue, remporta la somme la plus importante pour une œuvre par un artiste américain vivant.
The author himself had no very high opinion of the work, remarking that he had written it chiefly for young students. [[SEP]] The Shulchan Aruch achieved its reputation and popularity not only against the wishes of the author, but, perhaps, through the very scholars who criticized it.	Le Shulchan Aruch a acquis sa réputation et sa popularité, non seulement contre le gré de son auteur, mais, peut-être aussi au travers des mêmes érudits qui l'ont critiqué.	Le Shulchan Aruch a acquis sa réputation et sa popularité, non seulement contre le gré de son auteure, mais, peut-être aussi au travers des mêmes érudits qui l'ont critiqué.
In the midst of it, Kōji temporarily loses his voice and is forced to go back to his brother and family. [[SEP]] Due to the manga artist's illness, the manga ended at volume 19 without a proper ending.	En raison de la maladie mentale du mangaka, le manga s'est terminé avec le volume 19, sans véritable fin.	En raison de la maladie mentale de la mangaka, le manga s'est terminé avec le volume 19, sans véritable fin.
A third review, while not identifying any specific themes, said the author was layering his themes to make the book more exciting. [[SEP]] One of my goals as an author is to explore various aspects of human nature.	L'un de mes buts, en tant qu'auteur, est d'explorer divers aspects de la nature humaine.	L'un de mes buts, en tant qu'auteure, est d'explorer divers aspects de la nature humaine.
Kucan appeared on Conspiracy Theory with Jesse Ventura on truTV, where he was enlisted by Ventura as the resident skeptic. [[SEP]] Kucan is the author of the novel Full Contact: The Collected Stories.	Kucan est l'auteur du roman Full Contact: The Collected Stories.	Kucan est l'auteure du roman Full Contact: The Collected Stories.
He quickly discerned the genius of George Eliot, forthwith accepting and publishing in his magazine the first instalment of her earliest fiction the 'Scenes of Clerical Life,' which had been sent to him without the name of the author, for whom thus early he predicted a great career as a novelist. [[SEP]] This commencement of a business connection was soon followed by a personal acquaintance between author and publisher, which ripened into intimacy.	Le début de ce lien commercial fut rapidement suivi d'une relation personnelle, puis intime, entre l'auteur et l'éditeur.	Le début de ce lien commercial fut rapidement suivi d'une relation personnelle, puis intime, entre l'auteur et l'éditrice.
Charles E. Dvorak of the C.A.A. then demonstrated his class, and from the 11-foot mark he competed alone, the other four men being tied at that mark. [[SEP]] After retiring from athletic competition, Dvorak worked over the next 35 years as a lawyer, apple farmer, civil servant, athletic coach and teacher.	Après avoir arrêté les compétitions sportives, Dvorak a travaillé pendant les 35 années qui suivirent en tant qu'avocat, pomiculteur, fonctionnaire, coach sportif et enseignant.	Après avoir arrêté les compétitions sportives, Dvorak a travaillé pendant les 35 années qui suivirent en tant qu'avocate, pomicultrice, fonctionnaire, coach sportive et enseignante.
In a scene in the episode, Homer channels his anger into his art. [[SEP]] The scene is a reference to the 1959 comedy horror film A Bucket of Blood, in which an artist is screaming at a piece of clay to be a nose.	La scène est une référence au film de comédie d'horreur "Un baquet de sang", dans lequel un artiste hurle pour transformer un morceau d'argile en nez.	La scène est une référence au film de comédie d'horreur "Un baquet de sang", dans lequel une artiste hurle pour transformer un morceau d'argile en nez.
 [[SEP]] Cook was pressed into service as a player as a result of injuries.	Cook a été mis à contribution en tant que joueur, suite à des blessures.	Cook a été mise à contribution en tant que joueuse, suite à des blessures.
He's using his blood to make them interesting, but when you look at them they're what any four-year-old can do. [[SEP]] The photos gained praise for depicting a much cleaner and more handsome Doherty.	Les photos furent saluées pour leur représentation d'un Doherty bien plus propre et beau.	Les photos furent saluées pour leur représentation d'une Doherty bien plus propre et belle.
Nor is Ḥiyya's authorship contradicted by various contradictions presented by individual passages in the Sifra as compared with the Tosefta, which latter also is ascribed to him. [[SEP]] If it is assumed that Ḥiyya is the author, the title Sifra debei Rav is to be explained as indicating that Sifra was among the midrashim which were accepted by Rav's school and which thereby came into general use.	Il est supposé que Ḥiyya en est l'auteur, le titre de Sifra debei Rav s'explique comme indiquant que Sifra faisait partie des midrashim qui étaient acceptés par l'école de Rav, et qui par conséquent est devenue largement utilisée.	Il est supposé que Ḥiyya en est l'auteure, le titre de Sifra debei Rav s'explique comme indiquant que Sifra faisait partie des midrashim qui étaient acceptés par l'école de Rav, et qui par conséquent est devenue largement utilisée.
To function effectively, this presidential appointee must be able to maintain a relationship of mutual confidence and respect with two people who are central in our government and who both outrank him: the Secretary of State and the United States Representative to the UN. [[SEP]] If relations break down with either, the Assistant Secretary's usefulness is, of course, critically impaired.	Si une de ces relations se brise, l'utilité du Secrétaire adjoint se retrouve bien sûr considérablement réduite.	Si une de ces relations se brise, l'utilité de la Secrétaire adjointe se retrouve bien sûr considérablement réduite.
Three of his stories have been adapted as episodes of the TV series Tales from the Darkside. [[SEP]] Outside of science fiction Kube-McDowell is the author of more than 500 nonfiction articles on subjects ranging from space careers to scientific creationism to an award-winning four-part series on the state of American education.	En dehors de la science-fiction, Kube-McDowell est l'auteur de plus de 500 articles de non-fiction sur des sujets allant des carrières spatiales au créationnisme scientifique, ainsi qu'une série en trois parties sur l'état de l'éducation américaine.	En dehors de la science-fiction, Kube-McDowell est l'auteure de plus de 500 articles de non-fiction sur des sujets allant des carrières spatiales au créationnisme scientifique, ainsi qu'une série en trois parties sur l'état de l'éducation américaine.
As the investigation wore on, Horsmanden also came to believe that a man named John Ury was responsible. [[SEP]] Ury had just arrived in town and had been working as a school teacher and a private tutor.	Ury venait d'arriver en ville et travaillait en tant qu'enseignant et que professeur particulier.	Ury venait d'arriver en ville et travaillait en tant qu'enseignante et que professeure particulière.
A few days later, Dr. Van Ness explains the situation to the Secretary of Defense, informing him that, in spite of all the setbacks, the project is still on schedule, and that a working model of the space station is about to be launched into orbit. [[SEP]] The Secretary notes with satisfaction: Nothing will take us by surprise again!	Le secrétaire note avec satisfaction : Rien ne nous surprendra plus jamais !	La secrétaire note avec satisfaction : Rien ne nous surprendra plus jamais !
In June 1842 he welcomed at Templeogue, four miles southwest of Dublin, the author of the Snob Papers on his Irish tour (the Sketch Book was, later, dedicated to Lever). [[SEP]] The author's character is not humour but sentiment.	Le caractère de l'auteur n'est pas humoristique mais sentimental.	Le caractère de l'auteure n'est pas humoristique mais sentimental.
He is also a member of the group Dilated Peoples, as well as being one-half of Step Brothers with The Alchemist. [[SEP]] Before creating music, Perretta was a graffiti artist.	Avant de créer de la musique, Perretta était graffeur.	Avant de créer de la musique, Perretta était graffeuse.
He appeared as such by his work in three volumes, published in 1835 with the title: Observations sur le projet de révision du Code pénal. [[SEP]] This work could not miss drawing the attention to its author.	L'œuvre ne manqua pas d'attirer l'attention sur son auteur.	L'œuvre ne manqua pas d'attirer l'attention sur son auteure.
In the 1950s, Mazniashvili's son, a World War II veteran of the Soviet army, submitted a request for a political rehabilitation of his father, but this was turned down by the authorities. [[SEP]] Maznashvili is the author of the popular Soldier’s Memoirs.	Maznashvili est l'auteur du populaire "Mémoires d'un Soldat".	Maznashvili est l'auteure du populaire "Mémoires d'un Soldat".
Davis was then sentenced to a six-month prison term where he was able to do some research. [[SEP]] Opinions expressed in this paper are the author's and are not necessarily those of the Bureau of Prisons.	Les opinions exprimées dans cet article sont celles de l'auteur et pas nécessairement celles du Bureau des Prisons.	Les opinions exprimées dans cet article sont celles de l'auteure et pas nécessairement celles du Bureau des Prisons.
By studying the histolotgic sections of the teeth of animals, he inspired a new discipline: the histo-physiology of teeth and surrounding structures. [[SEP]] Schour was an innovative teacher who ensured that dental professionals were kept abreast of non-dental research in the other sciences by founding the annual Midwest Seminar of Dental Medicine.	Schour était un enseignant innovant qui a permit aux professionnels dentaires d'être tenus au courant des recherches non-dentaires des autres domaines scientifiques en fondant le Séminaire Annuel de la Médecine Dentaire du Midwest.	Schour était une enseignante innovante qui a permit aux professionnels dentaires d'être tenus au courant des recherches non-dentaires des autres domaines scientifiques en fondant le Séminaire Annuel de la Médecine Dentaire du Midwest.
He delivered a paper at the First Migraine Symposium in 1966 on Migraine: from Cappadocia to Queen Square, combining his clinical interest with his love of history. [[SEP]] Critchley was a handsome and impressive figure, a superb speaker and a lifelong student of the human mind.	Critchley était un bel homme et une personnalité impressionnante, un excellent orateur et un étudiant de longue date de l'esprit humain.	Critchley était une belle femme et une personnalité impressionnante, une excellente oratrice et une étudiante de longue date de l'esprit humain.
After leaving the band, he ran a whole food shop for about five years. [[SEP]] Cullimore went on to become a journalist and author of over 120 children's books.	Cullimore est plus tard devenu journaliste et l'auteur de plus de 120 livres pour enfants.	Cullimore est plus tard devenue journaliste et l'auteure de plus de 120 livres pour enfants.
Pronounced MacRorie, this student of a six-year undergraduate course (Medical school) incorporated every Celtic gene in existence into his personal appearance. [[SEP]] Following MacRuaraidh's adventures, we see the author's take on a student who clearly shouldn't have made it through medical school, but did.	Suivre les aventures de MacRuaraidh nous donne la vision de l'auteur d'un étudiant qui n'aurait clairement pas dû réussir à finir ses études de médecine, mais y est parvenu.	Suivre les aventures de MacRuaraidh nous donne la vision de l'auteur d'une étudiante qui n'aurait clairement pas dû réussir à finir ses études de médecine, mais y est parvenu.
Aside from his work as a musician, Mickelson has worked as a writer for Scream Magazine in addition to his work as a graphic designer. [[SEP]] Mickelson is the lead designer for Scream Magazine and the Inferno Metal Festival.	Mickelson est le concepteur en chef de Scream Magazine et du Festival de métal Inferno.	Mickelson est la conceptrice en cheffe de Scream Magazine et du Festival de métal Inferno.
While the opposing team's starting lineup is announced, the student section shakes newspapers, and after each name chants, So What Who Cares Who's He? [[SEP]] Each time an opposing player commits a foul the student section chants the number of fouls that player has, and every time a K-State player sinks a three-point basket, the announcer says the name of the player followed by for, and then the crowd echoes three!	Chaque fois qu'un joueur adverse commet une faute, la section des étudiants scande le nombre de fautes commises par le joueur et chaque fois qu'un joueur de l'université du Kansas marque un panier à 3 points, le présentateur dit le nom du joueur suivi par, puis la foule répète trois !	Chaque fois qu'une joueuse adverse commet une faute, la section des étudiants scande le nombre de fautes commises par la joueuse et chaque fois qu'une joueuse de l'université du Kansas marque un panier à 3 points, le présentateur dit le nom de la joueuse suivi par, puis la foule répète trois !
In addition, as understudy to Kenneth Sandford, he often played Private Willis in Iolanthe, King Hildebrand in Princess Ida, Pooh-Bah in The Mikado, Sir Despard Murgatroyd in Ruddigore, Wilfred Shadbolt in The Yeomen of the Guard, and Don Alhambra in The Gondoliers. [[SEP]] Cook was also known for crafting the Japanese-style fans used by D'Oyly Carte and numerous amateur G&S societies for productions of The Mikado throughout the UK and abroad.	Cook était également connu pour avoir conçu les éventails de style japonais utilisé par D'Oyly Carte et de nombreuses sociétés G&S amateurs pour des productions de The Mikado partout au Royaume-Unis et à l'étranger.	Cook était également connue pour avoir conçu les éventails de style japonais utilisé par D'Oyly Carte et de nombreuses sociétés G&S amateurs pour des productions de The Mikado partout au Royaume-Unis et à l'étranger.
In September 1932, Unsöld became Ordinarius Professor and Director of the Institute for Theoretical Physics (and Observatory) at the University of Kiel – a position he held until his emeritus status was granted in 1973, after which he remained scientifically active for 15 years. [[SEP]] While a student at Munich, Unsöld was one of many of a long line of students who helped Sommerfeld explore and advance atomic theory.	Lorsqu'il était étudiant à Munich, Unsöld fut l'un de nombreux étudiants qui aidèrent Sommerfeld à explorer et faire avancer la théorie atomique.	Lorsqu'elle était étudiante à Munich, Unsöld fut l'une de nombreux étudiants qui aidèrent Sommerfeld à explorer et faire avancer la théorie atomique.
Today, the ordinary uniform for male undergraduate students consists of a plain white shirt with long or short sleeves and black (or dark blue) trousers. [[SEP]] However, a black tie with a silver phra kiao pin is usually used by upperclass student in some faculties.	Cependant, une cravate noire avec une épingle d'argent en forme de phra kiao est généralement portée par les étudiants de la haute société dans certaines facultés.	Cependant, une cravate noire avec une épingle d'argent en forme de phra kiao est généralement portée par les étudiantes de la haute société dans certaines facultés.
Born in Port de Grave, Newfoundland (now Newfoundland and Labrador, Canada), he was the fourth of the seven children of Robert Prowse and Jane Woodley. [[SEP]] Prowse is the author of A History of Newfoundland which is considered one of the most complete and meticulous colonial history books in existence.	Prowse est l'auteur de "Une Histoire de Terre-Neuve" qui est considéré comme l'un des livres les plus complets et méticuleux de l'histoire coloniale.	Prowse est l'auteure de "Une Histoire de Terre-Neuve" qui est considéré comme l'un des livres les plus complets et méticuleux de l'histoire coloniale.
After his time at Yale, he went on a Grand Tour of Europe between 1832 and 1833. [[SEP]] Pell had a passion for agricultural pursuits, and was a familiar figure in agricultural clubs and conventions, as well as an author of many valuable papers on fruit-culture and kindred topics.	Peel avait une passion pour les activités agricoles, et était une figure familière dans les conventions et clubs agricoles, ainsi que l'auteur de nombreux articles importants au sujet de la culture des fruits et de sujets apparentés.	Peel avait une passion pour les activités agricoles, et était une figure familière dans les conventions et clubs agricoles, ainsi que l'auteure de nombreux articles importants au sujet de la culture des fruits et de sujets apparentés.
Senate seat two years earlier, died barely a year into his term. [[SEP]] Bloxham was named Secretary of State.	Bloxham a été nommé secrétaire d'État.	Bloxham a été nommée secrétaire d'État.
He left his position for personal reasons and took several clerical and accounting jobs. [[SEP]] After briefly serving in law enforcement for the colonial government, Gizenga became a teacher at a secondary Catholic school.	Après avoir été brièvement en fonction au sein des forces de l'ordre du gouvernement colonial, Gizenga est devenu enseignant dans un établissement d'enseignement secondaire catholique.	Après avoir été brièvement en fonction au sein des forces de l'ordre du gouvernement colonial, Gizenga est devenu enseignante dans un établissement d'enseignement secondaire catholique.
After a long period of absence lasting more than a decade, he directed a film, Nerkkuneraey (Face to Face), in (2004). [[SEP]] Menon made a name as a versatile Poster Designer as well.	Menon s'est également fait une réputation en tant qu'affichiste.	Menon s'est également faite une réputation en tant qu'affichiste.
In his 1997 report Shaping their future, Professor Barry McGaw was highly critical of the School Certificate. [[SEP]] Professor McGaw recommended that the School Certificate be abolished and replaced, for students leaving school, with a statement of achievement which would include each student’s results on statewide tests in literacy and numeracy as well as school-based results in all courses completed in Year 10.	Le professeur McGaw a recommandé que le Certificat d'École soit aboli et remplacé, pour les étudiants sortants de l'école, avec une déclaration de réussite qui inclurait les résultats de tests d'état de lecture et d'arithmétique, ainsi que des résultats scolaires dans toutes les matières travaillées en 10ème année.	La professeure McGaw a recommandé que le Certificat d'École soit aboli et remplacé, pour les étudiants sortants de l'école, avec une déclaration de réussite qui inclurait les résultats de tests d'état de lecture et d'arithmétique, ainsi que des résultats scolaires dans toutes les matières travaillées en 10ème année.
In 2006 he became Associate Professor at Istanbul Bilgi University, and in 2008 Professor of Turkology at the Institute for the Near and Middle East of the University of Munich. [[SEP]] Neumann is the author, publisher and translator of several books on the subject.	Neumann est l'auteur, éditeur et traducteur de plusieurs livres à ce sujet.	Neumann est l'auteure, éditrice et traductrice de plusieurs livres à ce sujet.
He is the father of Simon Festing, the former executive director of the Research Defence Society, which focuses on supplying information about, and defending, the use of animals in medical experiments in the UK. [[SEP]] Festing is the author of over 200 scientific papers on laboratory animal genetics and related issues.	Festing est l'auteur de plus de 200 articles scientifiques sur la génétique des animaux de laboratoire et autres sujets annexes.	Festing est l'auteure de plus de 200 articles scientifiques sur la génétique des animaux de laboratoire et autres sujets annexes.
Moberg himself was born on a farm just north-west of the town Emmaboda in 1898, where a monument stone now stands since 1970. [[SEP]] Nearby is also a small museum about the author.	Non loin se trouve aussi un musée consacré à l'auteur.	Non loin se trouve aussi un musée consacré à l'auteure.
